id,label
46218,dog
43383,cat
17802,deer
16038,automobile
46256,deer
36466,bird
24409,truck
35497,ship
19705,deer
25985,bird
42290,truck
2853,horse
34139,automobile
43427,frog
32767,truck
25901,frog
25494,frog
3350,bird
22988,bird
39851,cat
30121,automobile
18028,bird
43455,airplane
49907,cat
7816,dog
12960,deer
38144,horse
23495,dog
44957,airplane
34192,horse
39206,frog
17631,ship
43473,cat
15052,automobile
47682,cat
48391,cat
48914,frog
15522,horse
16600,truck
41914,ship
12142,bird
14240,cat
32706,bird
38565,dog
30653,airplane
34789,horse
19286,deer
42325,ship
24303,dog
48184,cat
42375,frog
23804,dog
26101,deer
12601,ship
27396,truck
13057,automobile
49599,deer
46251,deer
23836,horse
45841,truck
37734,cat
30116,cat
25269,bird
37716,frog
31687,truck
13735,frog
49189,dog
4778,bird
4876,frog
24039,automobile
20032,dog
42229,automobile
714,airplane
45514,airplane
21813,ship
47982,airplane
19069,cat
16927,deer
6912,deer
15812,ship
41893,cat
30285,frog
27166,cat
49724,airplane
6325,cat
15130,cat
17134,airplane
31096,truck
2856,airplane
31918,ship
49004,truck
5043,deer
44413,automobile
36797,dog
27577,automobile
38595,bird
45923,truck
35003,horse
43829,airplane
27786,truck
9462,truck
45163,ship
27909,airplane
48368,deer
45379,truck
39938,ship
29847,frog
2303,truck
13953,automobile
49463,frog
9975,frog
27107,deer
20122,cat
24834,automobile
3297,deer
27523,airplane
387,horse
48035,truck
7385,ship
2579,airplane
26935,cat
36332,automobile
21339,airplane
23863,cat
30603,bird
2,truck
26445,horse
8798,airplane
24473,horse
1420,dog
966,airplane
39517,frog
3643,ship
4889,bird
25133,horse
41018,automobile
36572,ship
6761,dog
34545,horse
44835,deer
23012,ship
13977,cat
38929,truck
40748,airplane
15867,airplane
26556,deer
20970,airplane
3362,airplane
2121,dog
40357,horse
34900,horse
33469,frog
26655,truck
8792,automobile
30790,cat
10428,cat
44919,bird
9995,frog
48012,dog
17237,dog
20578,cat
19510,ship
27848,deer
21794,truck
48114,automobile
48396,dog
9472,airplane
28827,airplane
36473,frog
24447,automobile
30368,frog
22321,airplane
7966,airplane
31539,truck
20643,deer
32422,ship
32668,dog
41352,cat
14149,cat
48341,truck
692,cat
42623,airplane
19385,bird
30857,automobile
3181,airplane
22262,automobile
17109,truck
23566,ship
34932,dog
19616,bird
1551,frog
3945,bird
26189,ship
48525,cat
30248,truck
19926,dog
36356,bird
2291,horse
41243,airplane
25686,automobile
9856,frog
47931,automobile
39720,airplane
15580,horse
45579,ship
40788,bird
31598,horse
48162,dog
4247,truck
642,horse
9882,airplane
14764,dog
22950,deer
8518,truck
45496,truck
25856,ship
36531,airplane
15472,cat
911,bird
47024,ship
27649,frog
4832,frog
31282,deer
22546,automobile
29725,airplane
4281,deer
23169,cat
24075,bird
18365,bird
34600,horse
33988,bird
39193,automobile
6092,dog
28492,ship
40098,cat
1094,dog
44165,dog
45296,frog
11676,frog
41014,cat
10042,horse
5470,ship
29943,bird
43771,dog
8016,frog
29333,frog
18111,deer
7781,dog
14718,automobile
15995,frog
31813,frog
25623,frog
27641,ship
31265,dog
36886,bird
2297,frog
1369,cat
44369,deer
11093,deer
16715,cat
39739,ship
37781,truck
34783,horse
15205,truck
9706,truck
48123,automobile
28728,horse
18550,horse
44480,truck
33549,frog
27038,automobile
9815,frog
14155,bird
7591,dog
36808,truck
47774,dog
31635,automobile
14169,automobile
16972,cat
29031,ship
34352,ship
1095,horse
40687,dog
38494,automobile
5200,truck
5893,bird
43038,airplane
16155,cat
32226,deer
6059,dog
5768,horse
44410,cat
35826,ship
29375,bird
48371,bird
49656,frog
8574,automobile
36723,ship
34560,horse
16905,cat
29340,frog
44541,bird
40786,ship
34651,cat
35998,deer
37106,cat
36790,airplane
14659,bird
25905,frog
11825,automobile
27036,horse
38791,dog
13814,cat
1534,bird
47191,automobile
8543,ship
14925,cat
28211,automobile
11233,truck
1916,horse
47635,frog
36980,cat
18755,automobile
27977,ship
45448,ship
35644,bird
39059,automobile
7292,horse
28551,dog
42357,dog
14274,dog
47337,airplane
3889,cat
46379,dog
20117,deer
40166,cat
11515,airplane
4926,airplane
40662,bird
4427,bird
9821,frog
46890,automobile
34293,ship
25123,horse
46788,ship
29656,airplane
11636,deer
28877,automobile
31958,automobile
2648,deer
32122,automobile
32211,automobile
17859,frog
47393,bird
24416,dog
18581,truck
5700,airplane
46919,dog
22076,truck
2056,truck
16721,truck
25627,bird
3424,bird
9540,automobile
11045,frog
48690,deer
13508,airplane
20401,ship
239,automobile
10418,bird
36693,dog
14771,bird
7265,frog
4368,bird
21206,bird
26850,cat
31589,deer
26090,frog
33773,automobile
2970,horse
48356,airplane
31441,cat
34805,frog
35364,bird
47752,ship
33187,airplane
10944,truck
22043,cat
6556,cat
35205,cat
1200,dog
26653,automobile
21328,deer
12837,airplane
5418,bird
43446,horse
37972,horse
835,automobile
44276,airplane
26815,horse
16292,dog
14024,airplane
706,deer
45319,ship
45620,ship
7344,cat
28735,bird
36346,deer
17037,cat
30565,airplane
19300,truck
15981,dog
45393,frog
13526,horse
19269,frog
42119,horse
6417,frog
467,automobile
48959,airplane
25278,cat
38687,ship
9749,dog
28180,airplane
34285,ship
36216,automobile
48764,cat
16912,truck
6344,cat
23695,dog
34574,truck
21279,dog
35540,ship
21742,ship
19333,airplane
15675,deer
48189,frog
23107,airplane
42504,dog
28166,deer
7291,cat
42586,cat
8789,truck
41058,cat
21956,deer
40745,horse
46224,ship
46780,deer
31938,truck
17804,cat
12668,bird
33768,airplane
40528,bird
24445,ship
3274,automobile
24475,truck
36966,deer
17622,automobile
32249,frog
18473,dog
35329,dog
40498,horse
31763,ship
44479,frog
6164,truck
20563,dog
1027,truck
13566,ship
48213,airplane
32784,ship
29663,cat
4238,bird
40578,cat
13229,bird
23167,truck
49066,truck
27551,ship
23068,dog
47649,truck
28000,dog
24129,dog
25547,airplane
21181,automobile
48357,dog
24840,cat
15213,bird
44897,cat
27844,frog
38093,deer
6853,deer
31818,dog
3818,horse
32941,truck
42266,ship
17573,cat
15235,cat
19329,bird
686,cat
13395,horse
40699,truck
1293,ship
39373,airplane
22838,deer
23062,airplane
34247,automobile
22821,deer
9520,bird
31998,bird
18251,frog
20533,airplane
31625,horse
11258,cat
35980,automobile
24881,truck
141,automobile
9869,airplane
36508,truck
46329,automobile
20254,deer
29268,deer
25039,bird
45818,horse
1270,deer
44152,horse
34737,dog
8032,ship
38186,airplane
522,deer
31675,airplane
27822,truck
29098,frog
30560,deer
12994,airplane
41112,horse
35457,airplane
37337,bird
14955,truck
34492,ship
38994,frog
34667,truck
17721,horse
9645,ship
34668,truck
48507,cat
23292,truck
45072,deer
33375,horse
34332,deer
31481,ship
44643,horse
6866,horse
48978,frog
7041,truck
1994,dog
4369,airplane
13336,frog
4048,automobile
4002,ship
4759,ship
9883,ship
10404,automobile
13294,ship
42946,airplane
44801,cat
37629,airplane
41230,cat
12509,frog
19255,ship
27142,dog
25966,truck
42025,ship
31199,cat
1920,cat
29837,dog
2041,frog
29694,automobile
8308,automobile
41228,horse
22336,automobile
13409,bird
3515,cat
43982,cat
34654,bird
13482,ship
49628,horse
6298,frog
13128,frog
30132,deer
39694,bird
33922,horse
44057,truck
19018,airplane
44836,automobile
17040,deer
2954,truck
32597,cat
35953,airplane
12520,bird
38740,dog
44816,horse
43254,airplane
11186,dog
10758,frog
3367,automobile
18971,cat
8325,bird
1002,deer
28028,automobile
46392,horse
31644,truck
35545,airplane
4077,horse
4808,ship
14921,cat
34504,bird
11006,ship
17171,ship
6384,automobile
12155,deer
22890,frog
35052,automobile
32857,frog
19512,frog
15843,horse
38928,ship
48993,dog
19147,truck
32727,ship
81,cat
7068,ship
6749,horse
10225,deer
18725,frog
17876,truck
35882,ship
15628,deer
4664,frog
29830,automobile
49362,frog
40146,automobile
31,airplane
5899,frog
2413,cat
28037,airplane
7074,frog
26045,cat
35949,automobile
10294,cat
10492,automobile
39060,airplane
15491,ship
29155,cat
29760,airplane
4871,frog
33246,deer
48301,bird
41789,deer
48522,deer
26865,bird
18447,cat
22283,frog
24386,automobile
46637,ship
46049,ship
7861,frog
28277,automobile
16943,ship
9906,airplane
19928,frog
12083,dog
29508,truck
40241,deer
9894,truck
18662,bird
25162,bird
35709,bird
48030,horse
41448,ship
44663,airplane
48172,truck
29072,deer
49769,automobile
25052,truck
42263,truck
23740,deer
31306,deer
11157,bird
15159,deer
2369,ship
24491,cat
24477,airplane
30461,ship
43083,bird
39329,horse
23054,horse
18060,dog
46464,automobile
6741,ship
14838,horse
7666,cat
17539,bird
456,airplane
1675,airplane
36663,deer
40388,truck
11616,airplane
44322,truck
9277,deer
22823,automobile
24245,dog
19056,truck
43852,dog
41322,bird
36779,bird
39788,ship
29616,dog
22095,ship
16237,dog
20916,truck
38380,truck
7913,automobile
39549,truck
719,frog
9381,automobile
22689,airplane
14201,frog
25559,automobile
20075,automobile
13021,ship
17304,airplane
33450,bird
5383,truck
42592,truck
32345,frog
14649,ship
8344,horse
48085,truck
26544,dog
33635,dog
44179,airplane
32175,frog
23665,truck
41258,automobile
9296,dog
44594,dog
24843,cat
37078,frog
40988,automobile
42951,dog
40879,dog
17782,automobile
36811,dog
7560,deer
11084,dog
22433,bird
35313,frog
11125,frog
12552,automobile
15445,cat
23398,truck
43240,deer
18105,ship
5024,cat
29041,dog
45907,truck
25788,airplane
21706,dog
16435,deer
1240,ship
38578,automobile
41298,frog
23351,deer
46818,cat
21128,dog
19098,ship
25334,dog
6047,frog
37197,dog
697,bird
11289,bird
31287,airplane
9469,frog
10578,airplane
5244,automobile
14117,airplane
4711,deer
16922,horse
49891,dog
776,bird
28196,horse
26769,bird
38809,ship
8395,truck
28816,horse
26986,airplane
35065,truck
40427,horse
826,horse
44593,airplane
47071,dog
5602,cat
16238,truck
19093,frog
41960,horse
20436,deer
7070,truck
9583,automobile
19014,frog
21500,ship
9733,frog
33207,automobile
15267,cat
48344,horse
40851,frog
47065,deer
31100,frog
16459,truck
39062,deer
8378,bird
43135,bird
12078,frog
16409,dog
34061,deer
5111,cat
37863,horse
26613,deer
18371,frog
304,bird
1509,ship
8472,ship
14584,bird
36656,deer
49303,frog
17586,deer
13314,cat
40837,frog
24697,cat
37986,horse
19470,truck
44834,ship
6578,dog
48679,ship
28984,cat
19011,horse
21629,truck
34614,horse
40096,cat
14652,cat
37520,airplane
19434,cat
47591,horse
18771,dog
3574,horse
2916,frog
12486,dog
22926,truck
38757,automobile
27007,horse
40350,airplane
8226,automobile
38256,ship
28313,cat
11293,truck
12384,truck
13307,frog
42926,automobile
1274,horse
24866,bird
49161,ship
2307,automobile
22611,frog
41847,horse
19144,automobile
12456,bird
24316,ship
46093,frog
4212,bird
46208,automobile
52,dog
38375,ship
26113,ship
37023,airplane
13622,bird
39261,airplane
37977,airplane
2080,bird
7142,horse
14305,bird
18714,airplane
47041,automobile
13374,horse
39149,frog
26704,ship
46670,dog
30602,ship
24864,automobile
36678,horse
15953,dog
42215,truck
42779,frog
41154,automobile
45966,deer
24676,horse
15418,cat
22987,frog
42353,automobile
24994,bird
35688,ship
13639,horse
4320,dog
29084,deer
310,ship
37738,truck
48167,horse
2465,ship
19698,airplane
2148,dog
15308,deer
37761,horse
33698,deer
24610,truck
23498,ship
24611,bird
32555,dog
29650,dog
9900,dog
26571,bird
12721,bird
20106,airplane
47325,airplane
17076,frog
23080,airplane
41149,deer
10138,cat
20431,truck
17004,cat
9500,airplane
23563,truck
13351,ship
722,frog
14663,automobile
12851,frog
36839,automobile
47451,bird
48232,truck
9722,truck
49427,automobile
27219,frog
557,frog
5872,bird
6351,frog
44882,truck
9448,truck
2794,truck
12983,automobile
34765,frog
43566,cat
9780,deer
23862,truck
38141,dog
2501,dog
47580,airplane
4451,frog
20605,ship
43600,dog
41326,bird
37737,dog
23333,automobile
47623,deer
25232,deer
6723,frog
46027,automobile
18976,horse
21649,truck
20217,bird
2271,cat
5611,cat
42114,automobile
2021,truck
7472,truck
20077,dog
20591,horse
49972,truck
30393,truck
31741,cat
14675,cat
24679,automobile
19426,bird
32414,deer
1637,dog
28301,airplane
49385,cat
7075,bird
21613,frog
47898,cat
21241,bird
30894,bird
17830,airplane
38874,truck
18166,horse
12443,ship
45986,ship
2939,bird
21786,ship
6279,horse
1172,truck
32366,airplane
20409,frog
7883,bird
34880,dog
16387,frog
1693,deer
9581,bird
4556,horse
17855,ship
22741,deer
36960,horse
6101,dog
19167,automobile
38390,bird
7161,dog
40414,truck
15862,dog
7595,truck
38817,automobile
11851,automobile
7290,automobile
44490,frog
31116,truck
15422,cat
47628,frog
34660,dog
7711,frog
2974,horse
45709,horse
12247,dog
17826,dog
32452,cat
32106,frog
16630,automobile
4406,cat
27357,bird
43640,airplane
36269,bird
7797,automobile
4031,airplane
32272,ship
26476,deer
49629,airplane
18256,horse
36370,horse
39879,deer
24309,deer
49537,bird
12246,truck
13459,cat
41394,horse
38613,frog
47669,bird
21152,automobile
5181,deer
28334,bird
41222,dog
42142,cat
39298,horse
23683,horse
17969,truck
14348,airplane
29642,airplane
4292,truck
37262,frog
13887,ship
49291,bird
20496,dog
20114,frog
5015,automobile
19790,bird
1145,airplane
18160,ship
44051,truck
19319,airplane
1572,automobile
3752,dog
15350,frog
44658,cat
47258,deer
26487,dog
48898,frog
6884,cat
38560,frog
36460,truck
23157,automobile
37360,dog
23537,cat
36254,ship
1412,dog
21720,frog
39913,automobile
48784,bird
25296,bird
44432,frog
2208,horse
14192,horse
12302,deer
5897,cat
34776,frog
12478,airplane
31228,deer
19591,truck
37215,deer
12764,horse
41952,cat
31406,frog
23449,dog
39316,frog
20321,dog
1126,horse
11158,truck
14678,dog
32334,dog
33198,deer
25839,airplane
45839,bird
23321,airplane
3186,bird
28669,frog
18705,airplane
44350,dog
12016,dog
19820,dog
23442,bird
11725,cat
39929,bird
13208,automobile
36446,automobile
39359,ship
33491,bird
20971,automobile
35066,bird
13221,frog
11895,cat
46055,airplane
36680,automobile
38131,airplane
31533,bird
29581,truck
48125,ship
18578,horse
33956,cat
46828,automobile
39869,cat
30464,automobile
3670,bird
4271,airplane
30726,deer
22840,frog
11523,automobile
21470,airplane
16853,dog
40242,airplane
24791,deer
13686,dog
27814,airplane
191,ship
22021,bird
33208,automobile
3716,horse
5478,airplane
38127,cat
40741,airplane
27660,deer
38780,ship
15741,automobile
38384,cat
15006,truck
19322,horse
10127,cat
19363,dog
31806,truck
37643,ship
1724,cat
17121,ship
18116,deer
34690,cat
13066,automobile
48637,automobile
48676,automobile
32829,frog
25853,automobile
23513,deer
8444,airplane
35326,airplane
2590,bird
7271,dog
10857,ship
19424,dog
13718,truck
40082,automobile
23631,frog
19542,airplane
35172,ship
49364,horse
19281,bird
11672,airplane
42480,cat
20575,airplane
35183,airplane
2886,airplane
35354,bird
24833,dog
10532,automobile
42412,cat
466,ship
23244,truck
39340,bird
40111,ship
26634,horse
38000,airplane
4598,airplane
21536,horse
5777,truck
42534,dog
21370,automobile
38139,ship
38163,ship
29179,horse
46606,cat
14930,dog
26500,airplane
32729,ship
37254,automobile
10821,dog
3793,cat
30166,automobile
24426,automobile
13911,truck
8632,deer
33294,bird
10274,frog
24719,truck
7465,airplane
24121,dog
31175,truck
47427,truck
1062,dog
13309,truck
30722,cat
42857,bird
24052,airplane
43645,ship
49424,airplane
45323,automobile
36872,dog
23139,bird
22989,bird
25787,airplane
38686,deer
963,automobile
12734,horse
6574,horse
47384,horse
17754,ship
22954,bird
27037,horse
23595,cat
29773,airplane
19691,dog
49889,bird
31047,automobile
31382,horse
40920,ship
41350,cat
3529,frog
47424,automobile
34068,horse
27920,ship
13091,airplane
10456,airplane
31766,automobile
33070,frog
43514,bird
28867,airplane
21107,cat
49431,cat
9968,deer
26730,automobile
24123,horse
26529,ship
41362,truck
25438,deer
22143,airplane
22285,deer
32190,automobile
47320,horse
944,ship
30154,deer
31320,automobile
42146,frog
25552,frog
22985,automobile
45889,horse
32957,bird
29702,cat
8271,ship
30341,horse
29385,truck
15914,bird
43485,bird
32258,bird
38893,automobile
49426,truck
33039,deer
45842,truck
8014,cat
29870,deer
39766,bird
46713,cat
23261,automobile
45939,deer
1610,bird
28366,truck
49876,automobile
3192,horse
2605,dog
43208,automobile
30150,frog
3317,truck
26029,dog
31745,truck
31519,horse
965,truck
25457,frog
12056,frog
22909,dog
19392,horse
33444,cat
34144,frog
28506,dog
2818,ship
44773,frog
42024,cat
445,truck
18381,frog
17119,frog
20096,truck
41283,truck
27429,deer
428,automobile
20968,deer
17675,deer
22176,automobile
5630,automobile
14742,horse
19219,bird
45578,truck
28636,truck
2340,automobile
32507,ship
816,automobile
27370,truck
22231,deer
18188,cat
9516,frog
42497,cat
46739,airplane
43084,horse
1701,cat
32354,bird
32740,frog
42531,dog
34464,bird
36138,bird
41369,automobile
47996,cat
16262,automobile
27157,cat
44120,dog
14975,deer
7207,deer
38122,horse
31685,bird
40904,truck
15252,cat
31058,bird
22385,frog
9981,frog
6822,horse
6066,dog
26731,bird
16140,deer
26194,horse
5014,truck
47712,airplane
42655,cat
36478,cat
39243,bird
10191,automobile
18979,frog
40590,airplane
29172,automobile
14251,truck
12457,truck
35,deer
29762,automobile
15121,horse
22560,frog
31217,truck
21022,deer
23580,frog
26564,ship
15311,bird
37820,truck
20880,horse
34154,automobile
44723,truck
18219,airplane
25023,bird
12148,cat
725,bird
34393,horse
45816,ship
43750,cat
19100,cat
31853,frog
18215,airplane
40873,airplane
24125,cat
2609,horse
21781,dog
3573,dog
22216,bird
42944,dog
43513,horse
25786,deer
48681,truck
43742,deer
15594,bird
23255,airplane
12023,deer
22918,truck
39404,dog
2166,cat
2247,dog
29964,automobile
29151,bird
14841,bird
11085,bird
42045,airplane
39882,bird
16166,bird
38829,airplane
46691,dog
9935,airplane
44986,frog
37815,ship
316,cat
22223,horse
18937,frog
37583,truck
21174,deer
35665,frog
41547,airplane
24459,truck
27377,frog
19861,airplane
36335,automobile
12186,automobile
44931,airplane
29361,frog
19780,horse
21437,dog
41701,horse
20167,horse
47724,ship
42352,cat
38044,airplane
22972,deer
30792,bird
46180,bird
3657,frog
26159,automobile
48980,airplane
11753,cat
17255,horse
37057,dog
35570,bird
14349,ship
31389,truck
7454,truck
12223,frog
41126,bird
16883,automobile
15383,truck
19884,horse
19973,dog
11553,truck
45707,ship
33300,horse
28173,dog
38428,dog
3495,deer
24603,automobile
13947,deer
23153,frog
1087,airplane
23403,horse
21571,deer
24507,dog
27186,bird
42799,dog
1945,frog
38316,ship
43930,horse
16918,truck
23797,airplane
41084,ship
18334,automobile
11768,automobile
5249,bird
49046,automobile
38819,automobile
9398,dog
9644,deer
23466,cat
6908,deer
9395,cat
38138,frog
5153,dog
14820,bird
22830,automobile
12092,cat
5678,deer
22935,horse
49432,dog
37345,frog
6894,frog
6064,bird
15827,cat
16171,truck
1942,deer
21371,dog
21365,deer
8350,cat
37289,deer
34820,deer
3129,airplane
26156,bird
32713,truck
17079,deer
45820,dog
14866,horse
12118,deer
17478,horse
49666,dog
39079,horse
18234,cat
21270,horse
22762,cat
14025,frog
24863,horse
18940,dog
41186,horse
8190,automobile
19059,horse
801,bird
15767,cat
18941,airplane
40847,deer
4487,dog
49230,horse
42522,ship
36892,automobile
49196,ship
21495,dog
5802,truck
45652,ship
22005,frog
28271,airplane
24176,truck
22640,bird
37729,airplane
37552,automobile
44761,deer
33284,dog
45917,horse
26760,truck
39156,horse
28748,truck
20100,horse
14289,automobile
28971,bird
18879,truck
46061,automobile
889,ship
29271,automobile
44556,dog
38148,cat
41761,automobile
7150,ship
34266,frog
34496,bird
36708,cat
24602,truck
2128,cat
3316,automobile
18098,automobile
10113,automobile
227,automobile
45216,dog
40339,truck
48194,dog
6432,truck
37496,airplane
4324,deer
25584,dog
7586,deer
7352,dog
31144,deer
34339,frog
5423,automobile
46185,horse
39854,deer
36692,horse
7940,horse
10921,frog
24709,horse
34577,ship
33108,bird
7485,ship
7954,automobile
14447,horse
12436,airplane
2507,truck
43538,horse
43196,automobile
34206,truck
11555,airplane
4935,cat
44923,horse
1527,deer
18472,automobile
33555,ship
8962,ship
44971,airplane
22361,deer
36911,truck
751,dog
32058,bird
10756,automobile
19165,automobile
9308,cat
47505,truck
34446,automobile
15499,frog
46302,horse
45362,frog
30358,ship
3730,frog
36888,truck
49187,automobile
2888,automobile
45774,deer
18191,ship
2655,deer
8317,horse
36922,bird
23653,airplane
15556,cat
41528,cat
1450,cat
26892,bird
2891,truck
33633,bird
28953,dog
8744,truck
46280,automobile
41829,dog
47246,ship
37956,airplane
41769,automobile
48409,truck
25440,airplane
26941,frog
18230,dog
46925,dog
40310,deer
4294,bird
29901,horse
4058,deer
28991,frog
45485,airplane
43870,frog
8481,automobile
11432,airplane
44884,frog
34185,cat
46957,automobile
36932,ship
13467,deer
36431,frog
39190,frog
17936,ship
44228,dog
12923,airplane
36034,automobile
4888,cat
32078,ship
39307,horse
32307,ship
29290,airplane
49698,ship
1735,truck
1968,ship
33756,horse
42743,frog
1615,bird
22894,dog
3185,airplane
26521,dog
2741,ship
31453,horse
1549,automobile
40972,automobile
18936,airplane
28668,bird
43913,frog
11487,bird
5849,cat
48788,deer
19765,automobile
33646,dog
43896,ship
33476,horse
3381,ship
37655,frog
14853,deer
32690,frog
8379,deer
22388,dog
3248,truck
180,airplane
29680,deer
224,airplane
3978,truck
8069,deer
4835,ship
33868,airplane
38691,frog
8911,deer
23331,horse
5326,horse
27175,automobile
11755,frog
48786,dog
34249,ship
30586,deer
11596,horse
18335,frog
32432,dog
30247,bird
104,frog
49452,horse
20507,frog
21008,horse
35681,dog
34052,deer
14026,airplane
8305,bird
10585,horse
45671,cat
42832,horse
43026,dog
2935,ship
6931,cat
36280,airplane
46222,truck
31103,automobile
40396,ship
24212,truck
33833,automobile
37403,dog
24668,cat
42402,deer
17057,airplane
24948,dog
15641,cat
1181,bird
21645,frog
41554,frog
1128,cat
5573,automobile
22715,ship
45066,horse
12697,dog
36363,dog
8775,airplane
5212,automobile
1319,frog
47011,bird
42835,automobile
12455,cat
36239,automobile
14550,automobile
31195,cat
43593,airplane
10549,airplane
10741,dog
46415,cat
33792,frog
12164,horse
49173,dog
41832,cat
5146,truck
28772,horse
48015,bird
9804,bird
6390,deer
153,horse
6649,bird
15417,ship
22202,horse
5604,bird
16185,horse
27440,truck
45064,truck
7076,cat
6935,truck
36956,airplane
41237,bird
18394,cat
11607,bird
48564,deer
20241,frog
46793,horse
21678,dog
14072,truck
42684,ship
6070,bird
32155,horse
8370,horse
38238,ship
41740,automobile
45755,cat
22428,dog
43531,horse
42541,frog
14458,frog
45875,horse
26715,ship
5084,truck
21015,automobile
19781,cat
24857,horse
30333,cat
1815,deer
41367,ship
10029,horse
8036,automobile
27298,cat
47919,cat
11787,truck
20603,airplane
20800,truck
23556,truck
32027,deer
20670,dog
41915,cat
21499,automobile
43324,dog
31702,deer
12900,horse
10768,bird
13373,horse
15166,frog
49074,truck
8614,truck
3630,bird
4700,dog
42307,truck
15341,dog
33320,dog
8874,frog
12872,bird
11613,airplane
13633,horse
47526,airplane
46605,cat
16953,airplane
42631,airplane
47130,horse
33420,airplane
46220,automobile
674,bird
5600,frog
43425,frog
36421,deer
35402,automobile
21172,deer
46815,deer
3482,horse
37821,bird
31531,ship
37304,automobile
12300,automobile
22320,horse
27117,horse
5442,airplane
10887,horse
36123,bird
19768,frog
2782,cat
22667,dog
8065,horse
24460,dog
44857,cat
3531,frog
4270,airplane
5166,bird
29483,dog
46935,airplane
32535,frog
28617,dog
28600,ship
37392,dog
38807,bird
1373,bird
6831,ship
37382,dog
27199,truck
10165,ship
32207,airplane
44218,automobile
20111,ship
44975,deer
38969,frog
25179,airplane
32975,ship
19905,airplane
31227,dog
9390,deer
811,bird
37002,horse
43467,dog
9910,cat
22510,deer
24858,bird
40895,frog
15631,ship
23698,frog
14464,bird
25608,dog
42096,horse
39785,truck
48609,bird
46539,ship
24617,automobile
24983,horse
39057,airplane
29236,cat
14502,automobile
30539,horse
5270,horse
45605,airplane
39177,dog
8243,airplane
46168,horse
38887,dog
36675,truck
37920,horse
996,cat
2112,frog
22298,bird
5817,automobile
17751,automobile
19222,cat
36916,deer
19572,automobile
6703,airplane
35509,automobile
31193,horse
38825,deer
40443,airplane
15902,truck
1469,ship
11826,bird
20789,frog
33537,frog
46814,bird
38475,horse
21444,ship
3877,truck
29586,truck
21591,bird
16134,automobile
13520,ship
56,bird
43252,automobile
7782,horse
47147,cat
44293,horse
14209,ship
31577,ship
13213,deer
47899,horse
48763,cat
25599,horse
49644,automobile
32420,bird
11,deer
39094,truck
36066,horse
34314,airplane
38517,truck
1403,frog
34214,deer
1674,ship
24927,bird
35795,cat
5171,truck
39407,horse
36721,frog
1877,frog
6617,bird
36485,ship
18302,truck
37340,bird
37086,dog
6219,horse
32785,deer
14898,horse
11022,deer
35417,ship
36560,truck
14112,deer
10329,horse
48471,airplane
48587,horse
35099,frog
20819,bird
27321,horse
31994,deer
30437,deer
2585,automobile
2406,horse
20108,automobile
18092,horse
22047,horse
11589,frog
30798,horse
47778,horse
8512,dog
27315,bird
45204,bird
39844,automobile
23376,frog
27143,cat
3085,cat
33844,horse
27493,bird
3763,cat
30619,dog
4775,airplane
12922,deer
49136,frog
7748,airplane
38765,cat
3327,deer
21885,ship
43498,cat
24151,ship
44478,ship
36369,frog
45284,automobile
42268,bird
5852,truck
24289,automobile
21413,bird
26542,bird
28163,cat
96,frog
25598,dog
18642,horse
28878,dog
43184,ship
8950,frog
47360,dog
29474,automobile
35512,horse
18280,deer
41935,deer
43744,deer
45219,bird
34491,cat
6799,automobile
49687,bird
2017,truck
31860,frog
41539,bird
4132,truck
29440,cat
48501,ship
24182,horse
39089,horse
41220,deer
45421,frog
3485,bird
46267,horse
5189,horse
39757,frog
22882,airplane
30516,ship
10987,ship
8731,dog
14711,ship
42418,cat
14402,truck
25561,truck
46903,airplane
27643,automobile
43305,deer
36443,deer
2977,deer
48555,airplane
34508,truck
18759,dog
41199,bird
22522,airplane
6166,airplane
29588,airplane
23334,truck
25908,truck
34124,airplane
17599,bird
21497,truck
30383,horse
37748,airplane
39506,deer
29233,airplane
11936,horse
22556,cat
39963,horse
17707,truck
13190,cat
47644,cat
4752,frog
28356,frog
37158,truck
9919,automobile
14657,deer
7049,automobile
4538,airplane
25918,horse
32987,cat
5489,deer
38934,truck
9696,deer
37903,horse
27121,frog
17636,deer
42174,truck
47581,frog
31399,frog
36884,bird
26929,cat
26226,ship
26249,automobile
44858,deer
29960,automobile
5155,airplane
18460,dog
16488,airplane
29861,airplane
8715,cat
12162,bird
45367,frog
15725,dog
45664,frog
21540,airplane
11096,ship
43805,automobile
36526,frog
44286,ship
2677,truck
44167,horse
9597,airplane
3006,dog
6224,cat
40870,cat
28384,automobile
3406,ship
11244,automobile
10283,deer
23116,truck
14612,horse
26523,airplane
49955,deer
10480,automobile
15775,dog
45162,ship
16518,truck
9467,truck
2774,airplane
17373,frog
3059,ship
49387,cat
9114,automobile
15337,dog
28153,horse
13299,truck
10478,deer
4571,frog
14206,truck
7887,ship
8245,automobile
15966,truck
16348,truck
45076,cat
19395,horse
29671,deer
25755,ship
43654,dog
39052,bird
17203,horse
4602,airplane
20398,cat
25538,horse
27446,dog
3589,frog
28118,horse
36273,deer
14177,ship
47662,dog
18216,airplane
48812,horse
26061,airplane
6401,airplane
10417,ship
26823,truck
36268,ship
47101,cat
5091,dog
34109,automobile
29069,automobile
7809,airplane
13337,horse
22401,ship
37715,frog
2019,ship
35030,dog
44125,cat
43912,automobile
26219,truck
49351,horse
43807,automobile
35864,automobile
31830,truck
12383,cat
35150,airplane
33565,bird
34460,airplane
16271,dog
46861,horse
47423,horse
